link,title
https://habr.com/ru/post/486976/,Проблемы российского информационного образования и их возможные пути решения
https://habr.com/ru/company/tsystems/blog/486964/,"Многозадачный и любопытный. Java Champion Митя Александров о создании IT-комьюнити, «удаленке» и жизни"
https://habr.com/ru/post/486962/,Обзор Лекционного вечера по разработке игр от ВШЭ
https://habr.com/ru/company/southbridge/blog/486868/,Зачем и для кого мы делаем Слёрм Agile
https://habr.com/ru/company/kaspersky/blog/486950/,Древности: беспощадный апгрейд 386-го компьютера
https://habr.com/ru/company/kksng/blog/486780/,Фронтенд-разработка в компании: что это и как сделать её эффективной
https://habr.com/ru/post/486948/,"Как выбрать редактор, и почему нужно выбрать NeoVim?"
https://habr.com/ru/post/486946/,do {Yoga} while (болит спина)
https://habr.com/ru/company/englishdom/blog/486880/,"Ошибки переводчиков, которые привели к катастрофическим последствиям"
https://habr.com/ru/company/hpe/blog/486944/,Вебинары Hewlett Packard Enterprise | Февраль-апрель 2020 года
https://habr.com/ru/company/raiffeisenbank/blog/486922/,Scrum Community Meetup в Райффайзенбанке
https://habr.com/ru/company/otus/blog/486938/,"Разбираемся с моделью машинного обучения, которая ломает CAPTCHA"
https://habr.com/ru/company/it-grad/blog/486932/,Кибернетика в СССР: от лженауки до панацеи
https://habr.com/ru/post/486930/,Подборка занимательных статистических фактов #4
https://habr.com/ru/post/486928/,Как поднять свой сервер на RaspberryPI на основе docker
https://habr.com/ru/company/ru_mts/blog/485976/,Туториал по Uplift моделированию. Часть 2
https://habr.com/ru/company/rbkmoney/blog/486924/,Найди флаг и не отдавай его. Как мы проводили RBKmoney CTF
https://habr.com/ru/company/vdsina/blog/486918/,Emacs — 6 трюков для продуктивной работы
https://habr.com/ru/post/486912/,Lowkiq. Зачем мы его сделали?
https://habr.com/ru/post/485890/,Обучение и оценка модели с Keras
https://habr.com/ru/company/drweb/blog/486908/,"Wulfric Ransomware – шифровальщик, которого нет"
https://habr.com/ru/post/486904/,Отображение разработчикам статуса контроля качества исходного кода в SonarQube
https://habr.com/ru/company/mailru/blog/486890/,Саморазвитие: как я не усидел на двух стульях и нашел третий
https://habr.com/ru/company/jugru/blog/486712/,«Типичная ошибка — бездумно бенчмаркать всё подряд»: интервью с Андреем Акиньшиным о бенчмаркинге
https://habr.com/ru/post/486896/,UID и авторизация Stalker на MAG250
https://habr.com/ru/company/piter/blog/486888/,Книга «Объектно-ориентированный подход. 5-е межд. изд.»
https://habr.com/ru/post/486892/,"Contact Picker API, или как поделиться своими контактами с браузером"
https://habr.com/ru/company/cloud4y/blog/486726/,Диагностика сетевых соединений на виртуальном роутере EDGE
https://habr.com/ru/company/ruvds/blog/486804/,Глобальная информатика в здравоохранении: облачные технологии
https://habr.com/ru/post/476654/,Мой переезд в Испанию
https://habr.com/ru/company/qiwi/blog/486800/,"Cassandra. Как не умереть, если знаешь только Oracle"
https://habr.com/ru/company/lanit/blog/485722/,Как мы провели конференцию ConfQA по автоматизированному тестированию
https://habr.com/ru/company/ruvds/blog/486692/,"Средства консоли Chrome, которыми вы, возможно, никогда не пользовались"
https://habr.com/ru/company/sberbank/blog/486766/,Как на архаичном рынке факторинга перевести все сделки в онлайн? Опыт «Сбербанк Факторинга»
https://habr.com/ru/company/odnoklassniki/blog/486722/,Статическое тестирование безопасности опенсорсными инструментами
https://habr.com/ru/post/486326/,Кто есть кто в мировой микроэлектронике
https://habr.com/ru/company/oleg-bunin/blog/486842/,Consul + iptables = :3
https://habr.com/ru/post/486878/,"Крылья, ноги и хвосты"
https://habr.com/ru/company/southbridge/blog/486554/,Слёрм DevOps. Три дня погружения в DevOps. И лекция Анатолия Вассермана «Вычислительная проблема социализма»
https://habr.com/ru/post/485568/,Опенсорс приключения киберэлектроника
https://habr.com/ru/post/486872/,Linux. Настройка клавиатуры
https://habr.com/ru/post/486782/,UI/UX — дизайн. Тренды и прогнозы на 2020 год
https://habr.com/ru/company/citymobil/blog/486870/,Как мы фрод из избы выносили
https://habr.com/ru/company/ascon/blog/485420/,Как мы используем многопоточность в геометрическом ядре
https://habr.com/ru/company/jetinfosystems/blog/486210/,2020-й: тенденции и прогнозы
https://habr.com/ru/post/486336/,Автоматическая проверка требований ТЗ в процессе динамического моделирования
https://habr.com/ru/company/tuturu/blog/486850/,Новый плацкарт — как капсульный отель
https://habr.com/ru/company/funcorp/blog/486822/,[По докам] Flutter. Часть 4. Для веб-разработчиков
https://habr.com/ru/post/486792/,Путь робота к ледяному спутнику другой планеты начинается в глубинах Антарктики
https://habr.com/ru/company/microsoft/blog/486634/,MSVC Backend обновления в Visual Studio 2019 версии 16.3 и 16.4
https://habr.com/ru/post/486862/,"5 причин, по которым моушн дизайн помогает вам общаться с людьми"
https://habr.com/ru/post/486798/,Есть ли «GameDev» на Сахалине? END
https://habr.com/ru/post/486818/,Портируем Quake на iPod Classic
https://habr.com/ru/post/486678/,Quartz в ASP.NET Core
https://habr.com/ru/post/486716/,Что делает Free API Московской биржи в Google Таблицах
https://habr.com/ru/post/486076/,От земли к FPV Квадрокоптеру: Введение
https://habr.com/ru/post/486832/,Сколько лет тайга ходи — понимай нету
https://habr.com/ru/post/486826/,Создание полноценного Viberbot на Django 2 и Viber REST API. Часть первая — Webhook
https://habr.com/ru/post/486824/,Вредные советы при работе с ANTLR
https://habr.com/ru/company/ua-hosting/blog/486814/,Zabbix: топология сети наглядно и автоматически
https://habr.com/ru/post/486808/,Электронный тест беременности из аптеки: как это работает
https://habr.com/ru/post/486802/,People meet recommender systems. Factorization
https://habr.com/ru/company/varonis/blog/486790/,И снова Qbot – новый штамм банковского трояна
https://habr.com/ru/post/486788/,Вебинар «Удаленный мониторинг и диагностика оборудования. Примеры внедрения решения Winnum CNC на производстве»
https://habr.com/ru/post/486784/,Братьям Люмьер и не снилось
https://habr.com/ru/company/X5RetailGroup/blog/486778/,SSO на микросервисной архитектуре. Используем Keycloak. Часть №1
https://habr.com/ru/post/486776/,Автодополнение кода и проверка типов для boto3
https://habr.com/ru/company/otus/blog/486772/,"Гореть, но не сгорать – гореть, чтобы светить"
https://habr.com/ru/post/486768/,Доработка админки Webasyst
https://habr.com/ru/company/vdsina/blog/486762/,Подкроватный хостинг: жуткая практика домашних хостингов
https://habr.com/ru/company/kaspersky/blog/486760/,Security Week 06: рекламные трекеры в мобильных приложениях
https://habr.com/ru/post/486756/,Python для тестировщика: как маленькие скрипты c pandas помогают в тестировании больших наборов данных
https://habr.com/ru/post/486752/,Уникальный WSGI веб сервер c использованием ESP8266. Часть 1
https://habr.com/ru/post/486750/,Сериал «For All Mankind»: от альтернативной истории к трешу
https://habr.com/ru/company/medgadgets/blog/486744/,Умный корректор осанки отечественного производства поступил в продажу. Посмотрели на новинку — IBACK
https://habr.com/ru/company/yandex/blog/486146/,Как переписать фронтенд нагруженного проекта и не потерять главного
https://habr.com/ru/post/481558/,.NET Core vs Framework. Производительность коллекций
https://habr.com/ru/post/486746/,"Пиши, не сокращай. Чего мне стало не хватать в публикациях Хабра"
https://habr.com/ru/company/acronis/blog/486402/,Смерть резервного копирования: новые угрозы и новая защита Global Cyber Summit 2020
https://habr.com/ru/post/486740/,Пишем API на Rust с помощью процедурных макросов
https://habr.com/ru/post/486738/,PHP Code Style Conventions
https://habr.com/ru/post/486736/,Как повысить скорость декодирования видеопотока в FFmpeg
https://habr.com/ru/company/ruvds/blog/485642/,Главные причины медленной работы Angular-приложений
https://habr.com/ru/post/486734/,Чистая архитектура с Typescript: DDD и слоистая архитектура
https://habr.com/ru/company/ivideon/blog/486482/,"Уникальные лица: подсчет посетителей, поиск посторонних, идентификация в системах распознавания"
